city,cases,deaths,codigo_ibge,latitude,longitude,date,day,case_day,death_day,%var_case_day,%var_death_day,avg7_cases,avg7_deaths,perc_death,avg7_perc_death
jundiai,3.0,0.0,3525904.0,-23.1852,-46.8974,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
louveira,1.0,0.0,3527306.0,-23.0856,-46.9484,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mairipora,2.0,0.0,3528502.0,-23.3171,-46.5897,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
maua,2.0,0.0,3529401.0,-23.6677,-46.4613,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mogi das cruzes,9.0,0.0,3530607.0,-23.5208,-46.1854,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osasco,14.0,1.0,3534401.0,-23.5324,-46.7916,2020-03-30,5,2,1,0.0,0.0,0.0,0.0,7.14,0.0
paulinia,1.0,0.0,3536505.0,-22.7542,-47.1488,2020-03-30,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
penapolis,1.0,0.0,3537305.0,-21.4148,-50.0769,2020-03-30,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
piracicaba,3.0,0.0,3538709.0,-22.7338,-47.6476,2020-03-30,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
poa,1.0,0.0,3539806.0,-23.5333,-46.3473,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
porto feliz,1.0,0.0,3540606.0,-23.2093,-47.5251,2020-03-30,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ribeirao pires,1.0,0.0,3543303.0,-23.7067,-46.4058,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ribeirao preto,5.0,1.0,3543402.0,-21.1699,-47.8099,2020-03-30,5,2,0,0.0,0.0,0.0,0.0,20.0,0.0
rio claro,1.0,0.0,3543907.0,-22.3984,-47.5546,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santana de parnaiba,7.0,0.0,3547304.0,-23.4439,-46.9178,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santo andre,40.0,0.0,3547809.0,-23.6737,-46.5432,2020-03-30,5,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
santos,1.0,0.0,3548500.0,-23.9535,-46.335,2020-03-30,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao bernardo do campo,33.0,1.0,3548708.0,-23.6914,-46.5646,2020-03-30,5,0,0,-100.0,-100.0,0.0,0.0,3.03,0.0
sao caetano do sul,27.0,0.0,3548807.0,-23.6229,-46.5548,2020-03-30,5,1,0,-50.0,0.0,0.0,0.0,0.0,0.0
sao jose do rio preto,3.0,0.0,3549805.0,-20.8113,-49.3758,2020-03-30,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
sao jose dos campos,5.0,0.0,3549904.0,-23.1896,-45.8841,2020-03-30,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
sao paulo,1233.0,103.0,3550308.0,-23.5329,-46.6395,2020-03-30,5,50,14,47.06,7.69,0.0,0.0,8.35,0.0
sao pedro,1.0,0.0,3550407.0,-22.5483,-47.9096,2020-03-30,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao sebastiao,2.0,0.0,3550704.0,-23.7951,-45.4143,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sorocaba,3.0,1.0,3552205.0,-23.4969,-47.4451,2020-03-30,4,0,0,0.0,0.0,0.0,0.0,33.33,0.0
suzano,1.0,0.0,3552502.0,-23.5448,-46.3112,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
taboao da serra,3.0,1.0,3552809.0,-23.6019,-46.7526,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,33.33,0.0
tatui,1.0,0.0,3554003.0,-23.3487,-47.8461,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
taubate,1.0,0.0,3554102.0,-23.0104,-45.5593,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
valinhos,1.0,0.0,3556206.0,-22.9698,-46.9974,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
vargem grande paulista,2.0,1.0,3556453.0,-23.5993,-47.022,2020-03-30,5,0,0,0.0,0.0,0.0,0.0,50.0,0.0
0,16.0,0.0,0.0,0.0,0.0,2020-03-30,13,12,-1,-152.17,-200.0,0.0,0.0,0.0,7.14
0,28.0,0.0,0.0,0.0,0.0,2020-03-30,14,12,0,0.0,-100.0,1.0,0.0,0.0,7.14
0,4.0,1.0,0.0,0.0,0.0,2020-03-30,15,-24,1,-300.0,0.0,-3.0,0.0,25.0,10.71
americana,2.0,0.0,3501608.0,-22.7374,-47.3331,2020-04-01,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
aracatuba,2.0,0.0,3502804.0,-21.2076,-50.4401,2020-04-01,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
aruja,2.0,0.0,3503901.0,-23.3965,-46.32,2020-04-01,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
barueri,21.0,0.0,3505708.0,-23.5057,-46.879,2020-04-01,6,15,0,1400.0,0.0,0.0,0.0,0.0,0.0
bauru,2.0,0.0,3506003.0,-22.3246,-49.0871,2020-04-01,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
brodowski,1.0,0.0,3507803.0,-20.9845,-47.6572,2020-04-01,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cachoeira paulista,1.0,0.0,3508603.0,-22.6665,-45.0154,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
caieiras,11.0,1.0,3509007.0,-23.3607,-46.7397,2020-04-01,6,8,1,700.0,0.0,0.0,0.0,9.09,0.0
cajamar,1.0,0.0,3509205.0,-23.355,-46.8781,2020-04-01,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
campinas,22.0,1.0,3509502.0,-22.9053,-47.0659,2020-04-01,6,11,1,1000.0,0.0,0.0,0.0,4.55,0.0
carapicuiba,7.0,0.0,3510609.0,-23.5235,-46.8407,2020-04-01,6,4,0,300.0,0.0,0.0,0.0,0.0,0.0
cotia,21.0,2.0,3513009.0,-23.6022,-46.919,2020-04-01,6,15,2,0.0,0.0,0.0,0.0,9.52,0.0
diadema,8.0,0.0,3513801.0,-23.6813,-46.6205,2020-04-01,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0
embu das artes,8.0,1.0,3515004.0,-23.6437,-46.8579,2020-04-01,6,5,0,0.0,0.0,0.0,0.0,12.5,0.0
ferraz de vasconcelos,9.0,0.0,3515707.0,-23.5411,-46.371,2020-04-01,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0
franco da rocha,4.0,0.0,3516408.0,-23.3229,-46.729,2020-04-01,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
guaruja,1.0,0.0,3518701.0,-23.9888,-46.258,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
guarulhos,25.0,2.0,3518800.0,-23.4538,-46.5333,2020-04-01,6,11,0,0.0,0.0,0.0,0.0,8.0,0.0
hortolandia,1.0,0.0,3519071.0,-22.8529,-47.2143,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
indaiatuba,2.0,0.0,3520509.0,-23.0816,-47.2101,2020-04-01,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
iracemapolis,1.0,0.0,3521408.0,-22.5832,-47.523,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itanhaem,2.0,0.0,3522109.0,-24.1736,-46.788000000000004,2020-04-01,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
itapecerica da serra,4.0,0.0,3522208.0,-23.7161,-46.8572,2020-04-01,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
itapevi,6.0,0.0,3522505.0,-23.5488,-46.9327,2020-04-01,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0
itaquaquecetuba,3.0,0.0,3523107.0,-23.4835,-46.3457,2020-04-01,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
itupeva,1.0,0.0,3524006.0,-23.1526,-47.0593,2020-04-01,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jaguariuna,1.0,0.0,3524709.0,-22.7037,-46.9851,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jandira,2.0,0.0,3525003.0,-23.5275,-46.9023,2020-04-01,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
jundiai,5.0,0.0,3525904.0,-23.1852,-46.8974,2020-04-01,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
lencois paulista,1.0,0.0,3526803.0,-22.6027,-48.8037,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
limeira,2.0,0.0,3526902.0,-22.566,-47.397,2020-04-01,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
louveira,1.0,0.0,3527306.0,-23.0856,-46.9484,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mairipora,2.0,0.0,3528502.0,-23.3171,-46.5897,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
matao,1.0,0.0,3529302.0,-21.6025,-48.364,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
maua,3.0,0.0,3529401.0,-23.6677,-46.4613,2020-04-01,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
mogi das cruzes,11.0,0.0,3530607.0,-23.5208,-46.1854,2020-04-01,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
mogi guacu,1.0,0.0,3530706.0,-22.3675,-46.9428,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
nova odessa,1.0,0.0,3533403.0,-22.7832,-47.2941,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
osasco,43.0,2.0,3534401.0,-23.5324,-46.7916,2020-04-01,6,29,1,1350.0,0.0,0.0,0.0,4.65,0.0
paulinia,1.0,0.0,3536505.0,-22.7542,-47.1488,2020-04-01,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
penapolis,1.0,0.0,3537305.0,-21.4148,-50.0769,2020-04-01,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
piracicaba,5.0,0.0,3538709.0,-22.7338,-47.6476,2020-04-01,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
pirajui,1.0,0.0,3538907.0,-21.999000000000002,-49.4608,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
poa,1.0,0.0,3539806.0,-23.5333,-46.3473,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
porto feliz,1.0,0.0,3540606.0,-23.2093,-47.5251,2020-04-01,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
praia grande,1.0,0.0,3541000.0,-24.0084,-46.4121,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ribeirao pires,1.0,0.0,3543303.0,-23.7067,-46.4058,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ribeirao preto,8.0,1.0,3543402.0,-21.1699,-47.8099,2020-04-01,6,3,0,50.0,0.0,0.0,0.0,12.5,0.0
rio claro,1.0,0.0,3543907.0,-22.3984,-47.5546,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
salto de pirapora,1.0,0.0,3545308.0,-23.6474,-47.5743,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
santa isabel,1.0,0.0,3546801.0,-23.3172,-46.2237,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
santana de parnaiba,18.0,0.0,3547304.0,-23.4439,-46.9178,2020-04-01,6,11,0,0.0,0.0,0.0,0.0,0.0,0.0
santo andre,51.0,2.0,3547809.0,-23.6737,-46.5432,2020-04-01,6,11,2,0.0,0.0,0.0,0.0,3.92,0.0
santos,23.0,0.0,3548500.0,-23.9535,-46.335,2020-04-01,4,22,0,0.0,0.0,0.0,0.0,0.0,0.0
sao bernardo do campo,52.0,2.0,3548708.0,-23.6914,-46.5646,2020-04-01,6,19,1,0.0,0.0,0.0,0.0,3.85,0.0
sao caetano do sul,32.0,1.0,3548807.0,-23.6229,-46.5548,2020-04-01,6,5,1,400.0,0.0,0.0,0.0,3.12,0.0
sao jose do rio pardo,1.0,0.0,3549706.0,-21.5953,-46.8873,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
sao jose do rio preto,7.0,0.0,3549805.0,-20.8113,-49.3758,2020-04-01,6,4,0,100.0,0.0,0.0,0.0,0.0,0.0
sao jose dos campos,12.0,0.0,3549904.0,-23.1896,-45.8841,2020-04-01,6,7,0,600.0,0.0,0.0,0.0,0.0,0.0
sao paulo,2418.0,144.0,3550308.0,-23.5329,-46.6395,2020-04-01,6,1185,41,2270.0,192.86,0.0,0.0,5.96,0.0
sao pedro,1.0,0.0,3550407.0,-22.5483,-47.9096,2020-04-01,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao sebastiao,3.0,1.0,3550704.0,-23.7951,-45.4143,2020-04-01,6,1,1,0.0,0.0,0.0,0.0,33.33,0.0
sao vicente,2.0,0.0,3551009.0,-23.9574,-46.3883,2020-04-01,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
sorocaba,3.0,1.0,3552205.0,-23.4969,-47.4451,2020-04-01,5,0,0,0.0,0.0,0.0,0.0,33.33,0.0
suzano,4.0,1.0,3552502.0,-23.5448,-46.3112,2020-04-01,6,3,1,0.0,0.0,0.0,0.0,25.0,0.0
taboao da serra,22.0,1.0,3552809.0,-23.6019,-46.7526,2020-04-01,6,19,0,0.0,0.0,0.0,0.0,4.55,0.0
tatui,1.0,0.0,3554003.0,-23.3487,-47.8461,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
taubate,1.0,0.0,3554102.0,-23.0104,-45.5593,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
valinhos,1.0,0.0,3556206.0,-22.9698,-46.9974,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
vargem grande paulista,2.0,1.0,3556453.0,-23.5993,-47.022,2020-04-01,6,0,0,0.0,0.0,0.0,0.0,50.0,0.0
vinhedo,1.0,0.0,3556701.0,-23.0302,-46.9833,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
votorantim,1.0,0.0,3557006.0,-23.5446,-47.4388,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
votuporanga,1.0,0.0,3557105.0,-20.4237,-49.9781,2020-04-01,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.0,0.0,0.0,2020-04-01,16,29,-1,-220.83,-200.0,4.0,0.0,0.0,7.14
0,22.0,0.0,0.0,0.0,0.0,2020-04-01,17,-11,0,-137.93,-100.0,0.0,0.0,0.0,7.14
0,4.0,0.0,0.0,0.0,0.0,2020-04-01,18,-18,0,63.64,0.0,-3.0,0.0,0.0,7.14
aguas de lindoia,1.0,0.0,3500501.0,-22.4733,-46.6314,2020-04-02,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
agudos,1.0,0.0,3500709.0,-22.4694,-48.9863,2020-04-02,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
americana,2.0,0.0,3501608.0,-22.7374,-47.3331,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
aracatuba,2.0,0.0,3502804.0,-21.2076,-50.4401,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
araraquara,1.0,0.0,3503208.0,-21.7845,-48.178000000000004,2020-04-02,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
aruja,4.0,1.0,3503901.0,-23.3965,-46.32,2020-04-02,7,2,1,100.0,0.0,0.0,0.0,25.0,3.57
assis,1.0,0.0,3504008.0,-22.66,-50.4183,2020-04-02,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
barueri,26.0,0.0,3505708.0,-23.5057,-46.879,2020-04-02,7,5,0,-66.67,0.0,3.0,0.0,0.0,0.0
brodowski,1.0,0.0,3507803.0,-20.9845,-47.6572,2020-04-02,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cachoeira paulista,1.0,0.0,3508603.0,-22.6665,-45.0154,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
caieiras,15.0,1.0,3509007.0,-23.3607,-46.7397,2020-04-02,7,4,0,-50.0,-100.0,2.0,0.0,6.67,2.25
cajamar,1.0,0.0,3509205.0,-23.355,-46.8781,2020-04-02,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
campinas,23.0,1.0,3509502.0,-22.9053,-47.0659,2020-04-02,7,1,0,-90.91,-100.0,3.0,0.0,4.35,1.27
carapicuiba,11.0,1.0,3510609.0,-23.5235,-46.8407,2020-04-02,7,4,1,0.0,0.0,1.0,0.0,9.09,1.3
cotia,23.0,2.0,3513009.0,-23.6022,-46.919,2020-04-02,7,2,0,-86.67,-100.0,3.0,0.0,8.7,2.6
dracena,1.0,0.0,3514403.0,-21.4843,-51.535,2020-04-02,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
embu das artes,14.0,1.0,3515004.0,-23.6437,-46.8579,2020-04-02,7,6,0,20.0,0.0,2.0,0.0,7.14,17.09
ferraz de vasconcelos,12.0,0.0,3515707.0,-23.5411,-46.371,2020-04-02,6,3,0,-50.0,0.0,0.0,0.0,0.0,0.0
franca,1.0,0.0,3516200.0,-20.5352,-47.4039,2020-04-02,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
francisco morato,3.0,1.0,3516309.0,-23.2792,-46.7448,2020-04-02,1,3,1,0.0,0.0,0.0,0.0,33.33,0.0
franco da rocha,6.0,0.0,3516408.0,-23.3229,-46.729,2020-04-02,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
guaruja,3.0,0.0,3518701.0,-23.9888,-46.258,2020-04-02,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
guarulhos,35.0,2.0,3518800.0,-23.4538,-46.5333,2020-04-02,7,10,0,-9.09,0.0,5.0,0.0,5.71,11.87
hortolandia,1.0,0.0,3519071.0,-22.8529,-47.2143,2020-04-02,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
indaiatuba,2.0,0.0,3520509.0,-23.0816,-47.2101,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
iracemapolis,1.0,0.0,3521408.0,-22.5832,-47.523,2020-04-02,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itanhaem,2.0,0.0,3522109.0,-24.1736,-46.788000000000004,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itapecerica da serra,4.0,0.0,3522208.0,-23.7161,-46.8572,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itapevi,6.0,0.0,3522505.0,-23.5488,-46.9327,2020-04-02,5,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
itaquaquecetuba,5.0,0.0,3523107.0,-23.4835,-46.3457,2020-04-02,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
itarare,1.0,0.0,3523206.0,-24.1085,-49.3352,2020-04-02,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
itu,1.0,0.0,3523909.0,-23.2544,-47.2927,2020-04-02,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
itupeva,1.0,0.0,3524006.0,-23.1526,-47.0593,2020-04-02,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jaguariuna,1.0,0.0,3524709.0,-22.7037,-46.9851,2020-04-02,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jandira,2.0,0.0,3525003.0,-23.5275,-46.9023,2020-04-02,5,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
jau,1.0,0.0,3525300.0,-22.2936,-48.5592,2020-04-02,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
jundiai,5.0,0.0,3525904.0,-23.1852,-46.8974,2020-04-02,7,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
lencois paulista,1.0,0.0,3526803.0,-22.6027,-48.8037,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
limeira,2.0,0.0,3526902.0,-22.566,-47.397,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
louveira,1.0,0.0,3527306.0,-23.0856,-46.9484,2020-04-02,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mairipora,3.0,0.0,3528502.0,-23.3171,-46.5897,2020-04-02,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
matao,2.0,0.0,3529302.0,-21.6025,-48.364,2020-04-02,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
maua,7.0,0.0,3529401.0,-23.6677,-46.4613,2020-04-02,7,4,0,300.0,0.0,1.0,0.0,0.0,0.0
mogi das cruzes,13.0,0.0,3530607.0,-23.5208,-46.1854,2020-04-02,7,2,0,0.0,0.0,1.0,0.0,0.0,0.0
mogi guacu,1.0,0.0,3530706.0,-22.3675,-46.9428,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
nova odessa,1.0,0.0,3533403.0,-22.7832,-47.2941,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osasco,51.0,3.0,3534401.0,-23.5324,-46.7916,2020-04-02,7,8,1,-72.41,0.0,7.0,0.0,5.88,2.52
paulinia,1.0,0.0,3536505.0,-22.7542,-47.1488,2020-04-02,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
penapolis,1.0,0.0,3537305.0,-21.4148,-50.0769,2020-04-02,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
piracicaba,6.0,0.0,3538709.0,-22.7338,-47.6476,2020-04-02,5,1,0,-50.0,0.0,0.0,0.0,0.0,0.0
pirajui,1.0,0.0,3538907.0,-21.999000000000002,-49.4608,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
poa,2.0,0.0,3539806.0,-23.5333,-46.3473,2020-04-02,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
porto feliz,1.0,0.0,3540606.0,-23.2093,-47.5251,2020-04-02,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
praia grande,1.0,0.0,3541000.0,-24.0084,-46.4121,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ribeirao pires,2.0,0.0,3543303.0,-23.7067,-46.4058,2020-04-02,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ribeirao preto,11.0,1.0,3543402.0,-21.1699,-47.8099,2020-04-02,7,3,0,0.0,0.0,1.0,0.0,9.09,34.51
salto de pirapora,1.0,0.0,3545308.0,-23.6474,-47.5743,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santa isabel,1.0,0.0,3546801.0,-23.3172,-46.2237,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
santana de parnaiba,20.0,0.0,3547304.0,-23.4439,-46.9178,2020-04-02,7,2,0,-81.82,0.0,2.0,0.0,0.0,0.0
santo andre,59.0,2.0,3547809.0,-23.6737,-46.5432,2020-04-02,7,8,0,-27.27,-100.0,8.0,0.0,3.39,1.04
santos,37.0,0.0,3548500.0,-23.9535,-46.335,2020-04-02,5,14,0,-36.36,0.0,0.0,0.0,0.0,0.0
sao bernardo do campo,59.0,2.0,3548708.0,-23.6914,-46.5646,2020-04-02,7,7,0,-63.16,-100.0,8.0,0.0,3.39,1.9
sao caetano do sul,33.0,1.0,3548807.0,-23.6229,-46.5548,2020-04-02,7,1,0,-80.0,-100.0,4.0,0.0,3.03,0.88
sao jose do rio pardo,1.0,0.0,3549706.0,-21.5953,-46.8873,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
sao jose do rio preto,7.0,0.0,3549805.0,-20.8113,-49.3758,2020-04-02,7,0,0,-100.0,0.0,1.0,0.0,0.0,0.0
sao jose dos campos,14.0,0.0,3549904.0,-23.1896,-45.8841,2020-04-02,7,2,0,-71.43,0.0,2.0,0.0,0.0,0.0
sao paulo,2815.0,164.0,3550308.0,-23.5329,-46.6395,2020-04-02,7,397,20,-66.5,-51.22,402.0,23.0,5.83,6.62
sao sebastiao,3.0,0.0,3550704.0,-23.7951,-45.4143,2020-04-02,7,0,-1,-100.0,-200.0,0.0,0.0,0.0,4.76
sao vicente,3.0,1.0,3551009.0,-23.9574,-46.3883,2020-04-02,2,1,1,0.0,0.0,0.0,0.0,33.33,0.0
sorocaba,3.0,1.0,3552205.0,-23.4969,-47.4451,2020-04-02,6,0,0,0.0,0.0,0.0,0.0,33.33,0.0
suzano,5.0,1.0,3552502.0,-23.5448,-46.3112,2020-04-02,7,1,0,-66.67,-100.0,0.0,0.0,20.0,6.43
taboao da serra,29.0,1.0,3552809.0,-23.6019,-46.7526,2020-04-02,7,7,0,-63.16,0.0,4.0,0.0,3.45,29.71
tatui,1.0,0.0,3554003.0,-23.3487,-47.8461,2020-04-02,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
taubate,1.0,0.0,3554102.0,-23.0104,-45.5593,2020-04-02,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
valinhos,3.0,0.0,3556206.0,-22.9698,-46.9974,2020-04-02,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0
vargem grande paulista,3.0,1.0,3556453.0,-23.5993,-47.022,2020-04-02,7,1,0,0.0,0.0,0.0,0.0,33.33,54.76
vinhedo,1.0,0.0,3556701.0,-23.0302,-46.9833,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
votorantim,2.0,0.0,3557006.0,-23.5446,-47.4388,2020-04-02,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
votuporanga,1.0,0.0,3557105.0,-20.4237,-49.9781,2020-04-02,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,0.0,0.0,0.0,0.0,2020-04-02,19,34,0,-288.89,0.0,4.0,0.0,0.0,3.57
0,33.0,0.0,0.0,0.0,0.0,2020-04-02,20,-5,0,-114.71,0.0,2.0,0.0,0.0,3.57
0,4.0,0.0,0.0,0.0,0.0,2020-04-02,21,-29,0,480.0,0.0,-3.0,0.0,0.0,3.57
aguas de lindoia,1.0,0.0,3500501.0,-22.4733,-46.6314,2020-04-03,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
agudos,1.0,0.0,3500709.0,-22.4694,-48.9863,2020-04-03,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
americana,2.0,0.0,3501608.0,-22.7374,-47.3331,2020-04-03,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
aracatuba,2.0,0.0,3502804.0,-21.2076,-50.4401,2020-04-03,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
araraquara,2.0,0.0,3503208.0,-21.7845,-48.178000000000004,2020-04-03,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
aruja,4.0,1.0,3503901.0,-23.3965,-46.32,2020-04-03,8,0,0,-100.0,-100.0,0.0,0.0,25.0,7.14
assis,1.0,0.0,3504008.0,-22.66,-50.4183,2020-04-03,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
atibaia,2.0,0.0,3504107.0,-23.1171,-46.5563,2020-04-03,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
barueri,28.0,1.0,3505708.0,-23.5057,-46.879,2020-04-03,8,2,1,-60.0,0.0,3.0,0.0,3.57,0.51
bauru,2.0,0.0,3506003.0,-22.3246,-49.0871,2020-04-03,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
